Fecha,Temp_Ventila_C,Salinidad_psu,Actividad_Agua_aw,Radiacion_Infrarroja_W_m2
2025-03-03 00:00:00+00:00,2.3551608958161805,34.5227936651875,0.9817029193574506,320.1312639333437
2025-03-04 00:00:00+00:00,2.3501721709722223,34.5229197371968,0.9817028525392857,320.10807738530036
2025-03-05 00:00:00+00:00,2.3108661233225,34.527575713618475,0.9817003848717822,319.92543516305307
2025-03-06 00:00:00+00:00,2.313861382079375,34.527463261985694,0.9817004444711476,319.9393503896252
2025-03-07 00:00:00+00:00,2.3558145709599305,34.52218757441584,0.9817032405855596,320.134302171815
2025-03-08 00:00:00+00:00,2.3654192672311805,34.52082809334271,0.9817039611105284,320.17894665290873
2025-03-09 00:00:00+00:00,2.367339429964236,34.52053490811083,0.9817041164987013,320.18787249974565
2025-03-10 00:00:00+00:00,2.3683937118972915,34.52058606307944,0.981704089386568,320.1927733924072
2025-03-11 00:00:00+00:00,2.354044750783264,34.522170749337846,0.9817032495028509,320.1260762156601
2025-03-12 00:00:00+00:00,2.3525879763372917,34.52231747094306,0.9817031717404002,320.119305385288
2025-03-13 00:00:00+00:00,2.3558023492079863,34.52175121393833,0.9817034718566127,320.1342453657287
2025-03-14 00:00:00+00:00,2.3698053057355555,34.51979428551556,0.9817045090286768,320.1993353589379
2025-03-15 00:00:00+00:00,2.3724615923652084,34.519573313357846,0.9817046261439203,320.21168370554875
2025-03-16 00:00:00+00:00,2.3717459109582637,34.51954243798729,0.9817046425078667,320.2083566642024
2025-03-17 00:00:00+00:00,2.3486923755409026,34.52258272931854,0.9817030311534611,320.10119984834375
2025-03-18 00:00:00+00:00,2.3660446340125003,34.52034395356041,0.981704217704613,320.18185364025004
2025-03-19 00:00:00+00:00,2.3801679044365973,34.5183604112125,0.9817052689820573,320.2475102538573
2025-03-20 00:00:00+00:00,2.3827889297139584,34.51802512522708,0.9817054466836297,320.2596960526454
2025-03-21 00:00:00+00:00,2.379853564189727,34.51813076102397,0.9817053906966573,320.2460488311764
2025-03-22 00:00:00+00:00,2.382865876297361,34.51774046317736,0.981705597554516,320.2600538017153
2025-03-23 00:00:00+00:00,2.3860732678690972,34.51715498432597,0.9817059078583072,320.27496624898583
2025-03-24 00:00:00+00:00,2.377281240610625,34.51840461077417,0.9817052455562897,320.23408983775516
2025-03-25 00:00:00+00:00,2.3851399008582637,34.517427832042294,0.9817057632490176,320.2706265984217
2025-03-26 00:00:00+00:00,2.3663547307640362,34.519503752858874,0.9817046630109848,320.18329511739483
2025-03-27 00:00:00+00:00,2.3796943937366666,34.517625263196734,0.9817056586105057,320.24530882186195
2025-03-28 00:00:00+00:00,2.3893827619494443,34.51650784951715,0.9817062508397559,320.29035395759604
2025-03-29 00:00:00+00:00,2.394910227790764,34.51569521899792,0.9817066815339311,320.31605550699106
2025-03-30 00:00:00+00:00,2.3927635296741667,34.51568180238889,0.9817066886447339,320.3060736301793
2025-03-31 00:00:00+00:00,2.3957261165375,34.515488513091114,0.9817067910880617,320.31984934844684
2025-04-01 00:00:00+00:00,2.3872679645970587,34.51633901162856,0.9817063403238369,320.28052100540333
2025-04-02 00:00:00+00:00,2.384831660653264,34.516514534820345,0.9817062472965452,320.2691934582715
2025-04-03 00:00:00+00:00,2.3857719726454167,34.5161771655066,0.9817064261022815,320.27356538472634
2025-04-04 00:00:00+00:00,2.381687410034167,34.51582872777605,0.9817066107742787,320.2545747711635
2025-04-05 00:00:00+00:00,2.3786235800156943,34.516251762776946,0.9817063865657282,320.2403304681143
2025-04-06 00:00:00+00:00,2.3760184396584725,34.51647711828882,0.9817062671273069,320.2282190705249
2025-04-07 00:00:00+00:00,2.3664033438510415,34.517554179776944,0.9817056962847183,320.183521094579
2025-04-08 00:00:00+00:00,2.3851908093277085,34.515126772353405,0.9817069828106527,320.27086329406666
2025-04-09 00:00:00+00:00,2.3714597548209024,34.51672759947611,0.9817061343722777,320.2070263961547
2025-04-10 00:00:00+00:00,2.3816243771840973,34.51563943184729,0.981706711101121,320.2542817151908
2025-04-11 00:00:00+00:00,2.3933650718769446,34.51425584825764,0.9817074444004235,320.3088707023954
2025-04-12 00:00:00+00:00,2.367844473902361,34.51751803423139,0.9817057154418574,320.1902202196973
2025-04-13 00:00:00+00:00,2.3418754269708333,34.52036235094333,0.981704207954,320.06951864640877
2025-04-14 00:00:00+00:00,2.3532406393697918,34.51917699092604,0.9817048361948092,320.1223388345282
2025-04-15 00:00:00+00:00,2.3759396210760415,34.51634676443673,0.9817063362148485,320.22785264526175
2025-04-16 00:00:00+00:00,2.391160958337014,34.51450732313007,0.9817073111187411,320.29862202669005
2025-04-17 00:00:00+00:00,2.408497747909236,34.51245977457577,0.9817083963194748,320.3792411819922
2025-04-18 00:00:00+00:00,2.4091511287094445,34.512229664145416,0.981708518278003,320.382279816492
2025-04-19 00:00:00+00:00,2.406956030541389,34.51196539809174,0.9817086583390113,320.37207130555265
2025-04-20 00:00:00+00:00,2.399727881101597,34.51253370214465,0.9817083571378633,320.3384578395321
2025-04-21 00:00:00+00:00,2.3938041759918054,34.51274135521049,0.9817082470817384,320.3109124758103
2025-04-22 00:00:00+00:00,2.3722026876025692,34.51526189566465,0.9817069111952977,320.2104801127436
2025-04-23 00:00:00+00:00,2.357563933496458,34.51650890213771,0.981706250281867,320.1424331985923
2025-04-24 00:00:00+00:00,2.3706640718661114,34.51494501145562,0.9817070791439285,320.2033274876276
2025-04-25 00:00:00+00:00,2.381945350220139,34.51384274465854,0.981707663345331,320.2557740036924
2025-04-26 00:00:00+00:00,2.388600359983611,34.51275717485063,0.9817082386973291,320.28671607857206
2025-04-27 00:00:00+00:00,2.3853086948156945,34.512365489164516,0.9817084462907428,320.27141139554345
2025-04-28 00:00:00+00:00,2.386652649508542,34.512036628980695,0.9817086205866402,320.277660081675
2025-04-29 00:00:00+00:00,2.397999881333889,34.5107025487018,0.9817093276491881,320.33042241771534
2025-04-30 00:00:00+00:00,2.3853564458075,34.511599278564724,0.9817088523823607,320.271633411104
2025-05-01 00:00:00+00:00,2.352234683043472,34.5153974489866,0.9817068393520371,320.117663356629
2025-05-02 00:00:00+00:00,2.3541675870924306,34.5148487271,0.981707130174637,320.1266471420435
2025-05-03 00:00:00+00:00,2.3679014811965975,34.513280204800694,0.9817079614914557,320.1904852215348
2025-05-04 00:00:00+00:00,2.3816822292305555,34.511501609894445,0.9817089041467559,320.254550684264
2025-05-05 00:00:00+00:00,2.338656864365,34.515926627181805,0.9817065588875936,320.0545614614905
